state,name,lon,lat,region,ID,cluster
TX,High Lonesome Expansion,-101.904411,31.116644,SW,23803,1
TX,Los Vientos V,-98.587532,26.354645,SW,31867,3
CA,Mesa Wind Farm,-116.65906499999998,33.953663,SW,34658,0
TX,Gulf Wind,-97.596893,26.932995,SW,22251,3
CO,Northeast Colorado Wind,-102.820091,40.989895,SW,38613,1
TX,Panther Creek III,-101.139488,31.941595,SW,41264,1
TX,Rattlesnake,-101.385612,31.694975,SW,45481,1
CA,Solano Wind Project,-121.77079,38.090694,SW,51980,0
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.269188,35.050694,SW,36061,0
TX,Goat Phase I,-100.798393,31.949594,SW,19783,1
TX,Desert Sky,-102.088058,30.920074,SW,14636,1
CA,Tule,-116.28511,32.767395,SW,57275,7
TX,Rattlesnake,-101.417618,31.682245,SW,45484,1
CA,Cabazon,-116.714386,33.912094,SW,8495,0
CA,unknown Tehachapi Wind Resource Area 1,-118.255287,35.075996,SW,66496,0
TX,Sage Draw,-101.502785,33.318409,SW,48763,1
CA,Tehachapi Windplant II,-118.306526,35.113594,SW,55926,0
TX,Shannon,-98.345833,33.524165999999994,SW,50424,1
TX,Buffalo Gap 2,-100.220795,32.322796000000004,SW,7730,1
TX,Trinity Hills,-98.667595,33.409492,SW,57064,1
CA,Coram Energy LLC,-118.349915,35.061588,SW,13211,0
CA,Tehachapi Windplant II,-118.295532,35.115288,SW,55986,0
NM,New Mexico Wind Energy Center,-104.038422,34.662212,SW,37275,1
CA,Historic Victory Garden (Wind Stream),-118.384491,35.062496,SW,24403,0
CA,Mesa Wind Farm,-116.66088899999998,33.961655,SW,34508,0
TX,Capricorn Ridge expansion,-100.924393,31.967295,SW,10012,1
CO,Cedar Point,-103.660591,39.463295,SW,11105,1
TX,Bearkat I,-101.596207,31.77496,SW,2916,1
TX,Buffalo Gap 2,-100.214989,32.374393,SW,7707,1
TX,High Lonesome,-101.926392,31.069904,SW,23764,1
CA,San Jacinto Power Company,-116.562012,33.889004,SW,49190,0
TX,Blue Summit,-99.411995,34.275696,SW,5771,1
TX,Jumbo Hill,-102.95652,32.404514,SW,26916,1
TX,Tahoka Wind,-101.682365,33.140606,SW,55348,1
TX,Jumbo Road,-102.214142,34.739025,SW,27010,1
TX,Inadale (Roscoe IV),-100.529694,32.484894,SW,25998,1
CO,Limon III,-103.393051,39.392204,SW,30395,1
TX,Willow Springs Wind Farm,-99.67765,33.284569,SW,60841,1
CO,unknown Weld County,-103.979004,40.990154,SW,67347,1
TX,unknown Concho County,-99.909439,31.318344,SW,62901,1
CA,Sky River,-118.243088,35.265694,SW,51606,0
CA,Alta II,-118.223289,35.025494,SW,407,0
TX,Mesquite Creek,-101.821571,32.705135,SW,34775,1
TX,Bull Creek,-101.569992,32.929295,SW,8279,1
TX,Los Vientos I,-97.622993,26.323896,SW,31523,3
CA,Mountain View Power Partners I & II,-116.615372,33.907093,SW,36634,0
NM,Caprock Wind Ranch,-103.30249,34.972393,SW,10080,1
TX,Capricorn Ridge,-100.948593,32.036594,SW,9801,1
TX,Bethel,-102.466805,34.557808,SW,3546,1
CA,Tehachapi Windplant II,-118.301315,35.117218,SW,55998,0
TX,Woodward Mountain I,-102.462791,30.933195,SW,61487,1
TX,Bull Creek,-101.580894,32.912895,SW,8262,1
TX,Grandview I,-101.103828,35.219383,SW,21203,1
TX,King Mtn. Wind Ranch,-102.241493,31.243837,SW,27962,1
CO,Limon III,-103.410149,39.371593,SW,30389,1
CA,Tehachapi Hills (85B),-118.334595,35.102955,SW,55663,0
NV,Spring Valley,-114.471886,39.107094,SW,53243,11
CA,Shiloh II,-121.770485,38.170593,SW,50745,0
CO,Cedar Creek,-104.091789,40.874191,SW,10825,1
TX,Broadview Energy JN LLC,-102.960075,34.78595,SW,6929,1
TX,Notrees,-102.81559,31.968395,SW,38791,1
CA,Walmart Red Bluff,-122.193886,40.111195,SW,58872,8
TX,Sweetwater IVb,-100.505692,32.263195,SW,55106,1
UT,Milford Phase I,-112.959587,38.504494,SW,35338,11
TX,Pyron (Roscoe III),-100.69989,32.625793,SW,45029,1
TX,Pyron (Roscoe III),-100.679588,32.591995000000004,SW,45013,1
CA,Tehachapi Windplant II,-118.29358700000002,35.126095,SW,55912,0
TX,Karankawa,-97.735008,28.184917,SW,27288,3
TX,Jumbo Hill,-102.934845,32.334765999999995,SW,26892,1
CO,Limon I,-103.600487,39.401394,SW,30143,1
CA,Oasis Power Partners,-118.295265,35.059216,SW,39212,0
TX,Callahan Divide,-99.998528,32.357136,SW,8755,1
TX,Mariah North Wind,-102.69104,34.700378,SW,33357,1
TX,Blue Summit III,-99.516487,34.151596000000005,SW,5889,1
CA,Palm Springs (repower),-116.577492,33.927395000000004,SW,40343,0
NM,unknown Torrance County,-105.706978,34.585861,SW,67072,1
CA,unknown Tehachapi Wind Resource Area 3,-118.287689,35.047894,SW,66999,0
CA,Windstar,-118.298889,34.996494,SW,60991,0
CA,Mountain View Power Partners I & II,-116.604774,33.903893,SW,36693,0
CA,Mesa Wind Farm,-116.659798,33.960064,SW,34596,0
TX,Grandview I,-101.196838,35.273693,SW,21258,1
TX,Live Oak,-100.622269,31.051525,SW,30634,1
CA,Mesa Wind Farm,-116.656685,33.950294,SW,34431,0
CA,Alta XI,-118.384392,35.072395,SW,933,0
TX,Flat Top,-98.581299,31.599661,SW,18057,1
TX,Bobcat Bluff,-98.55455,33.565975,SW,6166,1
TX,Roscoe,-100.65329,32.459793,SW,47937,1
TX,Bethel,-102.457878,34.511837,SW,3580,1
TX,Los Vientos IV,-98.647064,26.623196000000004,SW,31776,3
TX,Rattlesnake,-101.446625,31.773005,SW,45506,1
CO,Cedar Point,-103.731689,39.362793,SW,11167,1
CA,San Gorgonio Westwinds II LLC,-116.57348600000002,33.903095,SW,49106,0
TX,Logan's Gap Wind,-98.762314,31.873745,SW,30981,1
TX,Bearkat I,-101.575005,31.813601,SW,2918,1
TX,McAdoo,-101.02729,33.803493,SW,33560,1
TX,Trinity Hills,-98.666595,33.365795,SW,57058,1
TX,Forest Creek Wind Project,-101.212189,32.054295,SW,18513,1
CA,San Gorgonio Westwinds II LLC,-116.55619,33.894596,SW,49120,0
CO,Bronco Plains,-102.972794,39.079182,SW,7148,1
CO,Cheyenne Ridge,-102.288391,39.032852,SW,11986,1
TX,Panhandle Wind 2,-101.316025,35.455803,SW,40887,1
CO,Rush Creek I,-103.995529,39.074474,SW,48268,1
TX,Loraine II,-100.665588,32.426094,SW,31390,1
CA,Mesa Wind Farm,-116.67418700000002,33.946594,SW,34430,0
NM,Red Mesa,-107.383987,35.237595,SW,46148,1
CO,Limon I,-103.68779,39.379395,SW,30206,1
TX,unknown Limestone County,-96.822998,31.600742,SW,64361,1
CA,Shiloh IV,-121.844185,38.138393,SW,50917,0
CA,Montezuma,-121.801689,38.150894,SW,36354,0
CA,Manzana Winds,-118.457291,34.923195,SW,32803,0
TX,Bull Creek,-101.596291,32.935593,SW,8287,1
TX,Karankawa,-97.733505,28.165625,SW,27274,3
TX,Blue Cloud I,-102.620964,34.074089,SW,5511,1
NM,San Juan Mesa,-103.863693,33.966694,SW,49253,1
CA,Mesa Wind Farm,-116.66169,33.950893,SW,34563,0
TX,Brazos Wind Ranch,-101.154846,32.944221,SW,6556,1
TX,Buffalo Gap 2,-100.235794,32.355095,SW,7842,1
CA,unknown Tehachapi Wind Resource Area 1,-118.273186,35.074196,SW,66390,0
TX,Green Pastures I,-99.460159,33.640114000000004,SW,22017,1
TX,Chapman Ranch,-97.566307,27.606499,SW,11781,3
CO,Spring Canyon,-103.052094,40.929394,SW,53120,1
NM,New Mexico Wind Energy Center,-104.053719,34.707169,SW,37337,1
CA,Altech III,-116.565086,33.896595,SW,991,0
TX,Los Vientos III,-98.583031,26.483406,SW,31646,3
CO,Northeast Colorado Wind,-102.895889,40.971092,SW,38672,1
TX,Javelina,-98.973473,27.389004,SW,26589,3
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.271988,35.042694,SW,36263,0
TX,Buffalo Gap 2,-100.171593,32.323395,SW,7708,1
TX,Panther Creek III,-101.167191,31.964294,SW,41178,1
CO,Ponnequin (PSCo),-104.799988,40.994991,SW,43897,1
TX,Jumbo Road,-102.215202,34.689964,SW,26964,1
CO,Golden West Wind Farm,-104.269943,38.940922,SW,20158,1
TX,Gopher Creek Wind Farm,-101.212669,32.868382000000004,SW,20553,1
TX,Longhorn,-101.234055,34.324486,SW,31205,1
TX,Stephens Ranch 1,-101.645111,32.853474,SW,53988,1
CA,Difwind 5,-116.552483,33.889744,SW,15013,0
TX,unknown Kenedy County,-97.520088,26.999247,SW,64142,3
TX,Indian Mesa,-102.235191,30.946495,SW,26018,1
TX,Camp Springs II,-100.907494,32.804893,SW,9075,1
CA,Historic Victory Garden (Wind Stream),-118.37538899999998,35.069195,SW,24460,0
TX,Rio Bravo,-99.062141,26.593452000000006,SW,46797,3
TX,Pyron (Roscoe III),-100.658195,32.634193,SW,44950,1
TX,Los Vientos II,-97.644791,26.347897,SW,31610,3
TX,Fluvanna I,-101.072823,32.848621,SW,18225,1
TX,Los Vientos III,-98.605896,26.425526,SW,31661,3
TX,King Mtn. Wind Ranch,-102.193291,31.285795,SW,28033,1
CA,San Gorgonio Farms Wind Farm,-116.620285,33.920486,SW,49015,0
TX,unknown Willacy County,-97.483795,26.357622,SW,67545,3
TX,Mesquite Star,-100.574715,32.528454,SW,34909,1
TX,Stephens Ranch 1,-101.619812,32.914566,SW,53977,1
TX,Hidalgo II,-98.404976,26.44309,SW,23580,3
TX,Langford,-100.731392,31.132795,SW,29530,1
TX,Horse Creek Wind,-99.552345,33.390999,SW,24997,1
AZ,unknown Mohave County,-114.384811,35.83108499999999,SW,64745,9
TX,Bethel,-102.446205,34.610485,SW,3492,1
TX,Capricorn Ridge,-100.931496,32.018494,SW,9628,1
TX,Capricorn Ridge expansion,-100.987991,31.95859500000001,SW,9976,1
TX,White Tail,-99.004791,27.477896,SW,60141,3
TX,Old Settler Wind,-101.126472,34.028816,SW,39500,1
TX,Shannon,-98.389175,33.49807,SW,50452,1
CO,Carousel,-102.159523,39.335835,SW,10210,1
TX,Shannon,-98.332657,33.505309999999994,SW,50413,1
CA,Alta IV,-118.386185,35.041794,SW,532,0
NM,San Juan Mesa,-103.86869,33.943394,SW,49277,1
CO,Cedar Point,-103.724892,39.385193,SW,11140,1
TX,Majestic,-101.514793,35.390594,SW,32578,1
CA,Sky River,-118.228088,35.200195,SW,51396,0
TX,Langford,-100.631691,31.153795,SW,29507,1
TX,Inadale (Roscoe IV),-100.523094,32.466892,SW,25824,1
CO,Cedar Creek,-104.068489,40.845592,SW,10817,1
TX,Papalote Creek,-97.446297,27.924295,SW,41269,3
TX,Amazon Wind Farm Texas,-101.000771,32.890293,SW,1171,1
TX,Panther Creek III,-101.15329,31.967794,SW,41187,1
CO,Cedar Creek,-104.066193,40.833492,SW,10946,1
TX,Champion,-100.595894,32.389194,SW,11704,1
CA,Difwind 6,-118.268707,35.061459,SW,15138,0
TX,unknown Willacy County,-97.616837,26.374605,SW,67419,3
CA,Oak Creek Wind Power Phase 2,-118.350189,35.028694,SW,39053,0
NM,New Mexico Wind Energy Center,-104.050491,34.633194,SW,37302,1
TX,Hidalgo,-98.435669,26.478357,SW,23488,3
TX,Palo Duro,-101.05809,36.352592,SW,40587,1
TX,Tahoka Wind,-101.732483,33.162449,SW,55359,1
TX,unknown Willacy County,-97.623695,26.419201,SW,67564,3
TX,unknown Concho County,-99.827766,31.295729,SW,62864,1
TX,Noble Great Plains,-101.339493,36.452694,SW,37926,1
TX,Gunsight,-101.381882,32.49559,SW,22312,1
TX,Panther Creek II,-101.295593,31.940096,SW,41090,1
TX,Silver Star I,-98.43399,32.329994,SW,51251,1
CO,Rush Creek I,-103.740723,39.16235,SW,48283,1
CA,Ridgetop,-118.330086,35.074993,SW,46525,0
CO,Cedar Point,-103.770088,39.389996,SW,11199,1
TX,Camp Springs,-100.759193,32.756294,SW,9063,1
TX,Lone Star I,-99.478592,32.653294,SW,31060,1
TX,Magic Valley,-97.742294,26.434296000000003,SW,32502,3
CA,Dinosaur Point,-121.187057,37.03364600000001,SW,15344,0
TX,Capricorn Ridge,-100.789391,31.901995,SW,9734,1
TX,Panther Creek III,-101.08139,31.993996000000006,SW,41243,1
TX,PYCO Soaring Wind Farm,-101.800194,33.554893,SW,40235,1
TX,Jumbo Road,-102.196503,34.708652,SW,26939,1
NM,Roosevelt,-103.474442,33.899796,SW,47693,1
AZ,Perrin Ranch,-112.294792,35.477295,SW,42412,9
TX,High Lonesome,-101.934647,31.016338,SW,23737,1
TX,Trent Mesa Repower,-100.147163,32.426651,SW,56929,1
TX,Desert Sky,-102.157455,30.931273,SW,14594,1
TX,Langford,-100.718094,31.097095,SW,29444,1
CA,Patterson Wind,-121.615746,37.701118,SW,41742,0
TX,Hidalgo II,-98.331718,26.54081,SW,23579,3
TX,Live Oak,-100.601875,31.04352,SW,30621,1
CO,Bronco Plains,-102.924088,39.050392,SW,7100,1
CA,Difwind 5,-116.551285,33.897095,SW,15074,0
NM,El Cabo,-105.683403,34.65221,SW,16217,1
TX,Ocotillo,-101.39489,32.162594,SW,39239,1
CO,Cheyenne Ridge,-102.178894,38.91753,SW,12055,1
TX,Big Spring I,-101.441788,32.190296000000004,SW,4021,1
TX,Salt Fork,-100.968582,35.145977,SW,48960,1
CO,Northeast Colorado Wind,-102.862289,40.987892,SW,38628,1
TX,Horse Hollow II,-99.909691,32.200405,SW,25079,1
TX,Los Vientos II,-97.645493,26.335596,SW,31542,3
TX,Green Pastures I,-99.452705,33.640545,SW,22023,1
CO,Cheyenne Ridge,-102.244728,39.099941,SW,12036,1
TX,Electra Wind,-99.064934,34.107021,SW,16408,1
CA,unknown Tehachapi Wind Resource Area 1,-118.33288600000002,35.068497,SW,66346,0
TX,Sweetwater Phase III,-100.485168,32.327434999999994,SW,55254,1
TX,Pyron (Roscoe III),-100.655396,32.550095,SW,44977,1
TX,Brazos Wind Ranch,-101.322273,32.943256,SW,6546,1
CA,Mesa Wind Farm,-116.66178899999998,33.950294,SW,34486,0
CA,Mountain View Power Partners I & II,-116.604729,33.904537,SW,36617,0
TX,Cedro Hill,-98.957695,27.554794,SW,11281,3
TX,Route 66,-101.482574,35.213524,SW,48181,1
TX,unknown Scurry County,-100.86557,32.833614000000004,SW,66169,1
CA,Mesa Wind Farm,-116.656738,33.9492,SW,34617,0
CO,Cedar Point,-103.665993,39.473595,SW,11162,1
AZ,Dry Lake II,-110.166389,34.602493,SW,15588,5
TX,unknown Scurry County,-100.866951,32.89492,SW,66173,1
NM,Broadview Energy JN LLC,-103.101669,34.784465999999995,SW,6880,1
TX,Ranchero,-101.760521,31.022211,SW,45421,1
TX,Flat Top,-98.57682,31.624002,SW,18107,1
CA,Altech III,-116.597656,33.897884000000005,SW,973,0
CA,Ridgetop,-118.323387,35.074295,SW,46447,0
TX,Roscoe,-100.642891,32.456493,SW,47913,1
TX,Spinning Spur 2,-102.62719,35.304794,SW,52854,1
CA,Manzana Winds,-118.455589,34.924793,SW,32864,0
CO,Cedar Creek,-103.943794,40.914063,SW,10899,1
TX,Whirlwind Energy Center,-101.089294,34.076893,SW,59700,1
TX,Trinity Hills,-98.695694,33.401196,SW,57044,1
CA,Patterson Wind,-121.61776,37.697594,SW,41688,0
TX,Capricorn Ridge,-100.855087,31.916945,SW,9716,1
TX,Wake,-101.185188,33.817493,SW,58833,1
TX,Stella,-97.636841,26.913004,SW,53927,3
NM,Roosevelt,-103.487831,33.954002,SW,47708,1
CO,Peetz Table,-103.470192,40.984795,SW,41877,1
TX,Gopher Creek Wind Farm,-101.27932,32.910191,SW,20586,1
CA,Patterson Pass,-121.62149,37.700737,SW,41592,0
NM,unknown Roosevelt County,-103.306206,33.831115999999994,SW,65765,1
TX,Sweetwater Phase II,-100.404289,32.344509,SW,55191,1
CA,unknown Tehachapi Wind Resource Area 1,-118.303886,35.050797,SW,66932,0
TX,Flat Top,-98.532593,31.538912,SW,18041,1
NM,Aragonne Wind LLC (Pastura),-105.13598600000002,34.813995,SW,1484,1
CO,Peak View Wind,-104.516815,37.670959,SW,41790,1
TX,unknown Collins County,-96.61689,33.221596000000005,SW,62841,1
TX,Buffalo Gap Wind Farm,-100.090691,32.296795,SW,7920,1
CA,Palm Springs (repower),-116.568291,33.923496,SW,40339,0
TX,Bearkat II,-101.685524,31.755163,SW,2949,1
TX,Sendero,-98.869255,27.153204,SW,50113,3
TX,unknown Willacy County,-97.746239,26.348061,SW,67397,3
CA,Mesa Wind Farm,-116.675438,33.946178,SW,34591,0
TX,unknown Concho County,-99.831703,31.295574,SW,62913,1
CO,Limon I,-103.74659,39.368195,SW,30157,1
TX,Loraine,-100.778893,32.469894000000004,SW,31354,1
CA,Alta XI,-118.38038600000002,35.083195,SW,909,0
CA,Alta Mesa 1 and 2,-116.663185,33.942097,SW,598,0
TX,Forest Creek Wind Project,-101.17099,32.062595,SW,18522,1
TX,Horse Hollow Wind Energy Center,-100.001961,32.196507000000004,SW,25386,1
CA,Cemex River Plant,-117.305885,34.560097,SW,11385,0
CO,Colorado Green Wind Project (Lamar),-102.582245,37.723225,SW,12844,1
TX,unknown Willacy County,-97.659477,26.391888,SW,67528,3
CA,Pine Tree Wind Farm,-118.18528700000002,35.27669500000001,SW,42834,0
CO,Rush Creek I,-103.240868,39.112473,SW,48340,1
TX,Hackberry,-99.499092,32.786495,SW,22395,1
CA,Tehachapi Windplant I,-118.394791,35.060493,SW,55711,0
CA,Whitewater Hill,-116.621948,33.929901,SW,60171,0
CA,Patterson Pass,-121.609642,37.690048,SW,41611,0
TX,Spinning Spur Wind Ranch,-102.501793,35.294495,SW,53069,1
TX,Sweetwater Phase II,-100.372765,32.328819,SW,55174,1
CA,Tehachapi Windplant II,-118.29438799999998,35.117393,SW,55899,0
TX,unknown Limestone County,-96.800179,31.532511,SW,64338,1
CA,Dinosaur Point,-121.189995,37.034618,SW,15444,0
TX,Hale Wind,-101.583923,34.004139,SW,22504,1
NM,Caprock Wind Ranch,-103.429794,34.990192,SW,10025,1
TX,unknown Cameron County,-97.477036,26.259771,SW,62333,3
AZ,Red Horse 2,-110.086136,32.306835,SW,46089,6
TX,Broadview Energy JN LLC,-102.974976,34.772079,SW,6892,1
TX,Big Spring I,-101.438789,32.179996,SW,4019,1
CA,Alta IV,-118.263687,35.022296999999995,SW,526,0
TX,Electra Wind,-99.099655,34.154388,SW,16416,1
TX,Grandview I,-101.10717,35.241554,SW,21302,1
UT,Milford Phase I,-112.946991,38.537792,SW,35339,11
TX,Trent Mesa Repower,-100.181007,32.424911,SW,56924,1
CA,Difwind 6,-118.266113,35.060268,SW,15219,0
TX,Rocksprings,-100.779198,29.746922,SW,47214,2
TX,Stella,-97.560692,26.862474,SW,53943,3
UT,Milford Phase II,-112.930489,38.581795,SW,35447,11
TX,Woodward Mountain I,-102.464691,30.929596000000004,SW,61441,1
TX,Papalote Creek,-97.45269,27.950294,SW,41279,3
TX,Peyton Creek,-95.933372,28.866919,SW,42586,3
TX,Barton Chapel,-98.318893,33.060894,SW,2814,1
TX,unknown Limestone County,-96.74575,31.595003,SW,64384,1
TX,Callahan Divide,-100.009689,32.302589000000005,SW,8731,1
CA,Sky River,-118.235085,35.199295,SW,51533,0
TX,Brazos Wind Ranch,-101.120865,32.956226,SW,6588,1
CA,Ridgetop,-118.327187,35.072895,SW,46461,0
TX,Keechi,-98.147041,33.126705,SW,27585,1
NM,El Cabo,-105.668449,34.793789000000004,SW,16249,1
TX,Panther Creek I,-101.45079,32.130096,SW,41044,1
TX,Grandview II (Colbeck's Corner),-101.064522,35.309155,SW,21366,1
CA,Mesa Wind Farm,-116.65863799999998,33.951797,SW,34472,0
CA,Oasis Power Partners,-118.295601,35.054131,SW,39202,0
CO,Carousel,-102.178627,39.393955,SW,10181,1
CA,Oasis Power Partners,-118.278053,35.062046,SW,39179,0
TX,Callahan Divide,-100.044746,32.30463,SW,8719,1
TX,Aviator Wind,-100.748177,31.859234000000004,SW,2369,1
CA,Shiloh IV,-121.856689,38.120895,SW,50906,0
CO,Colorado Green Wind Project (Lamar),-102.583206,37.708336,SW,12816,1
CA,Manzana Winds,-118.466286,34.919495,SW,32839,0
TX,Sweetwater IVa,-100.305389,32.358295,SW,55072,1
TX,Windthorst-2,-98.499733,33.483444,SW,61008,1
CO,Cheyenne Ridge,-102.303047,38.951138,SW,12001,1
TX,Tahoka Wind,-101.778534,33.204525,SW,55364,1
NM,San Juan Mesa,-103.772095,33.946793,SW,49298,1
TX,Turkey Track,-100.258995,32.199394,SW,57382,1
NM,Roosevelt,-103.417686,33.94017,SW,47663,1
TX,Willow Springs Wind Farm,-99.658157,33.285126,SW,60798,1
TX,Cirrus 1,-101.69239,33.016594,SW,12670,1
CA,Dinosaur Point,-121.165955,37.034771,SW,15416,0
TX,Los Vientos II,-97.730896,26.339796000000003,SW,31569,3
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.264687,35.042595,SW,36016,0
TX,Horse Creek Wind,-99.579758,33.381569,SW,25004,1
TX,Stanton Energy Center,-101.847092,32.244396,SW,53329,1
TX,El Campo,-99.721169,33.716183,SW,16303,1
CA,Alta Mesa,-116.66388700000002,33.943394,SW,565,0
TX,Baffin,-97.613579,27.183926,SW,2414,3
TX,unknown Cameron County,-97.567825,26.268581,SW,62327,3
TX,Stella,-97.603256,26.859379,SW,53916,3
TX,Windthorst-2,-98.50647,33.495052,SW,61024,1
NM,unknown Lea County,-103.769936,32.931465,SW,64302,1
CO,Bronco Plains,-102.94809,39.081772,SW,7190,1
TX,Barton Chapel,-98.299194,33.100292,SW,2829,1
CA,Tehachapi Windplant I,-118.383423,35.054577,SW,55788,0
TX,Panhandle Wind 1,-101.298271,35.421124,SW,40838,1
TX,Rocksprings,-100.781845,29.767706,SW,47222,2
TX,Penescal,-97.545494,27.018095,SW,42283,3
CA,unknown Tehachapi Wind Resource Area 1,-118.307587,35.051994,SW,66861,0
CA,Mesa Wind Farm,-116.675591,33.946594,SW,34386,0
CA,Alta VI (partial),-118.302986,35.019295,SW,784,0
CA,Voyager Wind,-118.264397,35.044979,SW,58692,0
TX,Willow Springs Wind Farm,-99.661751,33.299702,SW,60809,1
TX,Wildcat Ranch,-102.888206,33.52425,SW,60535,1
TX,Llano Estacado Wind Ranch at White Deer,-101.248894,35.453896,SW,30723,1
TX,Blue Summit,-99.378792,34.298294,SW,5779,1
NM,New Mexico Wind Energy Center,-104.080894,34.558193,SW,37288,1
TX,Sweetwater IVa,-100.571289,32.283394,SW,55028,1
TX,Wolf Ridge,-97.390388,33.753395000000005,SW,61296,1
CA,Mesa Wind Farm,-116.659355,33.948048,SW,34581,0
TX,Los Vientos III,-98.633492,26.413866,SW,31658,3
TX,Spinning Spur 3,-102.692947,35.337906,SW,52977,1
TX,McAdoo,-100.928993,33.739796000000005,SW,33574,1
CO,Spring Canyon Expansion,-102.963127,40.995125,SW,53145,1
TX,Langford,-100.695496,31.104195,SW,29462,1
CO,Peetz Table,-103.238892,40.900093,SW,41927,1
TX,Los Vientos III,-98.56266,26.527586,SW,31644,3
CA,Coram Energy LLC,-118.324791,35.065594,SW,13208,0
TX,Los Vientos IV,-98.697578,26.549835,SW,31734,3
TX,Torrecillas,-98.718086,27.612118,SW,56719,3
TX,King Mtn. Wind Ranch,-102.264389,31.219694,SW,27978,1
TX,Red Canyon Wind Energy,-101.201958,32.925987,SW,45886,1
CA,Cabazon,-116.702446,33.911583,SW,8515,0
TX,Sherbino I,-102.378288,30.806194,SW,50639,1
NM,El Cabo,-105.642143,34.712261,SW,16260,1
TX,Flat Top,-98.573708,31.625397,SW,18048,1
TX,Tyler Bluff,-97.407677,33.710636,SW,58008,1
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.26339,35.048695,SW,36260,0
TX,Elbow Creek Wind Farm,-101.437691,32.214496999999994,SW,16374,1
TX,Capricorn Ridge expansion,-100.998192,31.959894,SW,9914,1
CA,Dinosaur Point,-121.187599,37.042545,SW,15437,0
CO,Spring Canyon,-103.021492,40.975594,SW,53124,1
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.282188,35.043797,SW,36217,0
CA,Manzana Winds,-118.45608500000002,34.953594,SW,32796,0
TX,Lone Star I,-99.47049,32.563393,SW,31042,1
CA,Alta I,-118.361389,35.020676,SW,380,0
TX,Sherbino I,-102.336792,30.821594,SW,50650,1
TX,Langford,-100.704193,31.146996,SW,29448,1
TX,Foard City,-99.762138,33.938404,SW,18396,1
NM,Broadview Energy JN LLC,-103.058624,34.81617,SW,6897,1
TX,Barton Chapel,-98.294395,33.066395,SW,2812,1
TX,Mesquite Creek,-101.738068,32.744724,SW,34836,1
TX,Roscoe,-100.676392,32.481895,SW,47868,1
NM,Grady,-103.192902,34.761641999999995,SW,20769,1
TX,Willow Springs Wind Farm,-99.673882,33.284496000000004,SW,60858,1
CA,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",-118.273552,35.045326,SW,36059,0
CA,Tule,-116.324547,32.793793,SW,57259,7
CO,Rush Creek I,-104.019287,39.112541,SW,48412,1
TX,unknown Duval County,-98.71701,27.627686,SW,63423,3
TX,unknown Fisher County,-100.495087,32.579865000000005,SW,63544,1
TX,Sherbino II,-102.485687,30.789295000000006,SW,50707,1
TX,Heart of Texas,-99.448433,31.240494,SW,23294,1
AZ,unknown Mohave County,-114.403419,35.83353,SW,64759,9
CA,Difwind 1,-116.567085,33.898895,SW,14965,0
